"","Gene","larva","pupa","head","thorax","abdomen","DEcat","FDR","conn"
"99","LOC105829318",-0.790903690989763,-0.0128333676293013,-0.599349067681218,-2.45249105174545,-2.09244133045669,"queen",0.00109884908665733,16.4992219007993
"100","LOC105829323",0,0,0,-2.9965177657475,-4.95575548800059,"queen",3.62538313434769e-08,152.132391859797
"101","LOC105829333",0.31549238155456,-0.0426333556140584,0.950525181838832,0.446387823467127,-1.3238776268666,"queen",0.00270068581913745,106.006379114406
"102","LOC105829336",0.528821859508727,1.44692320401545,0.661138929505648,3.59968960560881,2.13880422423737,"non-DE",0.125775102848203,1.93746043356998
"103","LOC105829341",0.274796270237157,-0.702970243230177,0.717933996363804,0.306224941223259,-0.523329176742085,"non-DE",0.377811997032967,23.2815671720137
"104","LOC105829369",0.964439843684964,-0.0266491435409994,-0.754805198392945,-0.0977082406664503,-2.04132590198302,"queen",1.12959305400614e-06,59.9314192636769
"105","LOC105829377",0.310757808894539,0.548598715031123,1.06849505776548,1.49680020636826,-2.262158474225,"queen",0.00648142581742249,69.6842521099902
"106","LOC105829385",-2.01208093415556,0.654214494442783,3.45847390939561,2.42241910212469,1.41276320358094,"non-DE",0.513980107645105,1.38076071217474
"107","LOC105829398",-0.2081936979544,1.14902678626717,-0.298762163414129,0.329701577941784,-0.842659197139208,"non-DE",0.393539484915874,55.3107639348448
"108","LOC105829410",-0.719423761288742,0.462766905848587,0.468252604284214,0.254203010617852,-1.02211762809368,"non-DE",0.153397445954841,42.7017457582913
"109","LOC105829413",0.21763801702056,0.647730296606272,1.40862956314178,-0.787307116404773,-2.10319909423325,"queen",0.000741165526482188,45.4290957733049
"110","LOC105829427",4.20565171192666,1.724348137617,3.54859057210102,1.32211128054058,-4.86547008986279,"queen",9.52722536757636e-08,173.079374436067
"111","LOC105829445",0.248977431976241,1.10984873409445,1.34005762433602,-0.350570494527095,-2.83061709153872,"queen",2.513206397988e-09,198.768670371879
"112","LOC105829450",0.0929600060328447,-0.879356789967951,0.295336367025495,-0.615253920591174,-2.40616518621432,"queen",0.00214878936104103,48.0971646145937
"113","LOC105829468",-0.0580597820721659,0.848566066037192,0.861210460240867,0.349683267669011,-2.74674952366781,"queen",1.09222749984464e-05,81.7379710370407
"114","LOC105829469",-0.0790956255744242,1.8068839478252,0.597081363169918,-0.158615774250589,-2.61908758712803,"queen",0.000263690131994631,144.506570372205
"115","LOC105829472",0.0758307785708088,0.13638275301286,-1.28992756030443,-1.57817864006932,-3.11694925697262,"queen",2.90366444663372e-08,42.8115141262353
"116","LOC105829481",0.215352564427931,0.733106182174479,0.475729589120227,0.768676303951149,-1.71757902090816,"queen",0.0255912980568239,107.970870949345
"117","LOC105829506",0.706484324953315,-0.551181052330521,0.840659400957278,-1.09791766176673,-5.32812296396199,"queen",2.18549066311382e-18,141.177480163618
"118","LOC105829513",0.572141167101249,1.2303092735065,-0.818558024529099,-3.81743282635439,-3.63212519380013,"queen",0.00545814686408242,132.970598444115
"119","LOC105829517",0.36820014191257,-0.827045443067935,0.479923663355584,0.326503610521398,-0.454391912105839,"non-DE",0.512377075715647,26.8968490592044
"120","LOC105829518",-0.706195517716086,-0.66353775573117,0.363218920838144,-3.23961539726909,-3.17254602763736,"queen",0.000187768182759198,102.503820599684
"121","LOC105829524",0.15646196079037,-0.790864303983942,0.688401217659803,-0.331260927696041,-1.96917940407098,"queen",1.7092966515822e-06,103.411238109945
"122","LOC105829551",-0.233517991074484,-3.10265061249808,-3.6882102767778,2.71184475924602,-0.230705731011195,"non-DE",0.794612377454113,92.9290894100393
"123","LOC105829554",3.20241714000613,0.381473045888886,-3.72248388102641,-5.62554285483668,-7.4577397949306,"queen",6.13028861235096e-24,159.527903589003
"124","LOC105829556",-0.540260766956223,1.31279509546885,0.386335662419894,-0.956290115973298,-2.81468768021112,"queen",1.34650521330675e-07,26.1501771054884
"125","LOC105829565",-0.269333371124832,-0.869778873428818,-0.833295857349111,-0.0833059893185435,-3.61928571481549,"queen",9.58247157222181e-08,68.4271961347357
"126","LOC105829573",-0.362956355274835,0.566153906953309,-0.590647606999469,0.170549188450376,-1.34051579533435,"queen",0.0324772302524017,84.1731347433763
"127","LOC105829577",-0.421405189519706,-0.682599949791962,0.124549972497035,0.384692347733211,-0.932957863938362,"queen",0.0340010672757214,72.0283054430456
"128","LOC105829581",0.976055059289052,0.440327211792261,0.801788390097907,1.3220229644932,-2.32549012799125,"queen",0.00354997313863758,105.3026144329
"129","LOC105829595",-0.349292414776279,0.772140390636148,0.225204342452471,0.660642176990627,-1.4083139133168,"queen",0.00170669306473596,35.6945370890976
"130","LOC105829649",-0.386419770967376,-0.265029838471742,0.480198488821768,0.483576838860682,-2.52237370696886,"queen",4.00839377577764e-09,60.6641147039551
"131","LOC105829700",-0.6881707039814,-3.80426044148322,1.1628664155712,1.67951132455839,-6.4472773875505,"queen",6.08583066080317e-19,185.785167832747
"132","LOC105829712",0.106271048964478,-0.50304806905157,0.713172801819649,0.292568957331121,-1.59644499476253,"queen",0.0159304210985003,117.557140481083
"133","LOC105829740",-0.157582277992333,0.223269761302114,-0.546430860650154,1.59989365357595,0.201772797399031,"non-DE",0.707107292223525,25.8215355100671
"134","LOC105829741",0.309773189841663,-0.463179970755366,-1.13800508558713,-1.37257678305177,-1.96107516598531,"queen",0.00181103967844413,74.2033587217505
"135","LOC105829742",0.342947425149331,0.110967167995436,0.44424539524852,0.851129457729147,-2.86369560560951,"queen",1.87184836812537e-16,49.5053456570654
"136","LOC105829747",-1.09443937554392,-3.1555171275393,-1.51695124321574,2.90058056199008,-5.52538085180732,"queen",9.5717560109875e-09,9.40269928014364
"137","LOC105829760",-2.29189935492499,0.212020395439727,1.73654890346885,-1.14280813462383,-5.3516127725661,"queen",1.23854319931173e-07,87.2947803687912
"138","LOC105829768",-1.0113667702457,0.806382579583667,2.24491246262259,0,-7.7724059736139,"queen",2.38931611400398e-06,170.773325792655
"139","LOC105829770",-0.237566084322588,-0.556804778179399,0.425706493072131,-0.787820435352678,-0.728463402377148,"non-DE",0.106752011374857,77.3946445273652
"140","LOC105829867",-0.0899243646855811,0.40516844803288,0.419161380071353,0.337239062951379,-1.13056603585679,"queen",0.03540269986101,58.8053101290144
"141","LOC105829883",-1.91992044490472,-1.35197565205594,1.59465616046443,0.799918463215498,1.7889304302819,"worker",0.00148290782622094,4.48275494204461
"142","LOC105829902",0.222374581979598,0.0197239117519866,0.829187093101875,1.47431628430426,-1.30942395578276,"queen",0.0013205194248768,80.016546113005
"143","LOC105829955",-1.44280470883773,-0.494454747482225,-0.979714636900716,-0.192729121970623,-2.01359527653516,"queen",0.0175283922981109,148.577260586827
"144","LOC105829957",-0.231358264705426,0.86446367217599,0.583159350722758,0.0638786545373829,-1.83898392927377,"queen",0.000128358344331238,28.1282820302377
"145","LOC105829963",1.08942467912501,2.33362299697148,2.83270019176692,-0.0320895526151062,-5.73740334647773,"queen",2.5292320322979e-08,179.779393052156
"146","LOC105829973",0.0519864467880982,0.698908648983733,-0.299356874886567,-1.30665015300606,-1.98510880399861,"queen",0.00489520302761101,41.4302194188305
"147","LOC105830040",-0.33526387876962,-0.450351179575852,-0.850023307151958,-2.12913999787158,-2.81238937899467,"queen",3.08197768795486e-20,178.071338081723
"148","LOC105830068",-2.02806209813007,1.28007902102677,0.543229848148086,1.72043832752566,4.13967481733855,"worker",0.0550265777411739,1.55405028415776
"149","LOC105830083",0.353821285427591,0.109583727071246,-0.60521422309705,-0.5969310392034,-2.38620687452175,"queen",5.07563498796437e-12,54.2116225040443
"150","LOC105830138",-0.910333186989414,-0.483580779195213,-0.878456128107833,-0.974737068897604,-1.94141558196159,"queen",0.0231068198221502,66.3737393556336
"151","LOC105830150",-2.00139935773236,0.650524018774713,-0.0805474676090656,-0.911053307082295,-4.33462250263794,"queen",1.01669573717656e-14,24.6689706977982
"152","LOC105830165",-0.301332113766224,0.260652056626453,0.647233217222708,-0.913596253566625,-1.89232643629813,"queen",0.000118084493284705,53.5347157211194
"153","LOC105830175",-0.477159190775082,-0.222346271563376,-0.0648816746766248,0.635637860826507,-1.0046064622793,"non-DE",0.281378538793553,12.9578471306698
"154","LOC105830212",-0.125555785592774,0.552125170168153,0.729771667314949,-0.577456800086143,-1.35885594699792,"queen",0.00273548358921527,45.0672509509349
"155","LOC105830213",0.130429215795961,0.288185435726935,0.352640522005915,0.0495975247324949,-2.26910205482608,"queen",2.66330619016402e-10,23.6467313030475
"156","LOC105830216",0.910064028707634,0.154626259109112,0.162555271863119,-1.80234855655919,-7.6482111871432,"queen",3.42058401918171e-25,26.7025788343119
"157","LOC105830217",0.206283334064546,-0.573397504256655,0.723521577647768,-0.201595189220518,-0.815564602829088,"queen",0.0790166834821477,69.2464846999234
"158","LOC105830227",1.25422384385216,1.33371649009857,-2.01106463200191,-2.12327270115478,0.144278772021923,"non-DE",0.924470083565332,1.93009947996497
"159","LOC105830239",-0.494985745346863,0.290465923300495,0.678159486119181,0.407882985722417,-1.56577955406382,"queen",0.000101531287743897,70.9149304443953
"160","LOC105830258",-0.329804911118088,0.295603486175025,-0.833282089077522,-2.21639976520045,-1.5410806907146,"queen",0.0038610806376439,57.8658751790615
"161","LOC105830263",-0.465238110787968,0.222101480116196,0.510265187881104,-1.30992024030656,-0.636125137731837,"non-DE",0.142310806984896,19.6350536293335
"162","LOC105830287",-0.347971540147843,1.25198718329918,-0.769129576267567,-0.849222615461268,-1.97346030588473,"queen",0.0167285166884922,16.2695183832694
"163","LOC105830323",0.554488709414907,0.508023328277711,0.654010852871236,-1.89329825709389,-2.08056693907064,"queen",0.010864528781851,99.1251482656807
"164","LOC105830341",-0.129147596895222,2.41230558337966,-1.80655531603824,1.6458696243158,-3.98218509508802,"queen",9.85461798428023e-05,60.8423587779532
"165","LOC105830352",-0.208016587532152,-0.190817623275441,0.404931487613392,0.767754439413984,-4.82139723763498,"queen",1.2934928262665e-10,167.364516465819
"166","LOC105830355",-0.257397744366805,0.238376870783858,0.666584746436737,1.54174446683014,-3.43643627593112,"queen",0.00062130425696896,57.8743694768646
"167","LOC105830380",-0.48706547697694,-0.410714807841362,0.628874924739453,1.41946196800374,-1.65017267761104,"queen",0.000447205559463243,7.78010785630549
"168","LOC105830407",-0.053488179263558,0.36707287384047,-0.214620934988835,-0.194755592559307,-2.21545893574544,"queen",0.00542183823988055,107.130210837463
"169","LOC105830418",-0.513053491746118,-0.265493966357882,-0.663277965037132,0.106499804833422,-0.661937343948541,"non-DE",0.169964135553287,60.7712789303484
"170","LOC105830430",0.265596966133724,0.838426415287476,-0.486409063360381,-1.46955660169945,-0.931537840955983,"non-DE",0.166926886728732,68.893729523085
"171","LOC105830441",0.153491871974439,-0.507664263288344,-1.12042381665929,-0.733863340741669,-1.75747906920662,"queen",0.0809097536622927,117.896915288677
"172","LOC105830450",0.171517720269636,-0.251757949907779,1.28457260447972,-0.428333960071029,-1.09699441801012,"queen",0.0919723184485387,64.7584703188753
"173","LOC105830455",0.273497913393602,-0.0233688168416255,0.110889963305413,0.922189261671446,-1.89125127971261,"queen",3.63276010897355e-07,78.6581684301673
"174","LOC105830458",0.0106145217908214,-0.266155816806767,0.671868807360105,0.347288007646471,-0.576602818571364,"non-DE",0.170531254010473,55.0417931899924
"175","LOC105830465",0.305488134924938,0.42883790371667,0.0765331745284089,0.334689721254968,-1.53471059903688,"queen",8.04811191034789e-05,148.727379391994
"176","LOC105830468",-0.715301407171496,-1.42922525194263,-1.44385623585791,-2.04749716904495,-2.02656010843854,"queen",0.00134283257257911,181.316232436442
"177","LOC105830474",-0.0303531398574042,-0.0854176014440955,1.08100780902773,0.488714149202886,-1.97513053777535,"queen",0.0025558221007839,75.2344255500519
"178","LOC105830477",0.221627080977749,0.439934674776036,0.705897916720305,0.44950374848629,-2.64159878165808,"queen",2.42698525398678e-06,97.0410551744589
"179","LOC105830492",0.921359265568062,4.08454705591393,2.90077097829244,2.94274435657968,3.60565499559514,"worker",1.98214225496803e-07,2.20843605654531
"180","LOC105830498",-0.168764918498597,0.154505040649899,0.762223584797067,0.188008456335952,-0.457050800902531,"non-DE",0.469943413397961,32.438864370239
"181","LOC105830504",0.0823720808924537,0.268828203602056,-0.169500438564237,-0.892041866276461,-2.3286467627585,"queen",1.73817638567562e-06,178.473250345146
"182","LOC105830532",0.147650807662021,-0.716423829938159,0.722567290835334,-0.942360209906384,-1.80407132698154,"queen",0.000267876449461984,84.9200540339068
"183","LOC105830541",-0.819453695619934,-0.235264201780393,-1.12472274862384,-2.94771044152803,-1.22238703483151,"non-DE",0.100845914296008,74.371734294701
"184","LOC105830549",-0.0526630042117645,-0.774982727690333,-0.0920234872602507,0.057492489471199,-2.26388116339431,"queen",0.000629024207109064,131.074740704746
